regions;iso3;deskStudy;name;year;boreal;temperate;tropical;subtropical;1a_forestArea;1a_otherWoodedLand;1a_landArea;1b_naturallyRegeneratingForest;1b_plantedForest;1b_plantationForest;1b_plantationForestIntroduced;1b_otherPlantedForest;1c_primary;1c_tempUnstocked;1c_bamboos;1c_mangroves;1c_rubber;1f_palms;1f_treeOrchards;1f_agroforestry;1f_other;1f_treesUrbanSettings;2a_gs_ha_nat_reg;2a_gs_ha_forest;2a_gs_ha_plantation;2a_gs_ha_planted;2a_gs_ha_owl;2a_gs_ha_other_planted;2a_gs_tot_nat_reg;2a_gs_tot_planted;2a_gs_tot_plantation;2a_gs_tot_other_planted;2a_gs_tot_forest;2a_gs_tot_owl;2b_native_#1;2b_native_#2;2b_native_#3;2b_native_#4;2b_native_#5;2b_native_#6;2b_native_#7;2b_native_#8;2b_native_#9;2b_native_#10;2b_native_remaining;2b_native_total;2b_introduced_#1;2b_introduced_#2;2b_introduced_#3;2b_introduced_#4;2b_introduced_#5;2b_introduced_remaining;2b_introduced_total;2b_total_gs;2c_agb;2c_bgb;2c_dwb;2d_carbon_agb;2d_carbon_bgb;2d_carbon_dw;2d_carbon_litter;2d_carbon_soil;2d_soil_depth_cm;3a_prim_prod;3a_prim_prot;3a_prim_biodiv;3a_prim_socserv;3a_prim_multi;3a_prim_other;3a_prim_no_unknown;3a_tot_prod;3a_tot_prot;3a_tot_biodiv;3a_tot_socserv;3a_tot_other;3b_protected;3b_forMngt;3b_mngtProt;4a_priv_own;4a_individ;4a_bus_inst_fo;4a_indigenous_fo;4a_pub_own;4a_fo_unknown;4b_pub_admin;4b_individuals;4b_bus_inst_mr;4b_indigenous_mr;4b_unknown;5c_y_n;6a_policies_national;6a_policies_sub_national;6a_legislation_national;6a_legislation_sub_national;6a_platform_national;6a_platform_sub_national;6a_traceability_national;6a_traceability_sub_national;6b_pfe_y_n;6b_pfe_area;7b_phd_tot;7b_phd_fem;7b_phd_male;7b_msc_tot;7b_msc_fem;7b_msc_male;7b_ba_tot;7b_ba_fem;7b_ba_male;7b_tech_tot;7b_tech_fem;7b_tech_male;7b_total_tot;7b_total_fem;7b_total_male;7a_employment_tot;7a_employment_fem;7a_employment_male;7a_emp_forestry_tot;7a_emp_forestry_fem;7a_emp_forestry_male;7a_emp_logging_tot;7a_emp_logging_fem;7a_emp_logging_male;7a_emp_nwfp_tot;7a_emp_nwfp_fem;7a_emp_nwfp_male;7a_emp_support_tot;7a_emp_support_fem;7a_emp_support_male
Asia;CHN;;China;2015;7;22;4;67;210294.25;107321.76;942470;131284.06;79010.22;42961.8;11780.43;36048.42;11453.33;10260.5;6451;29.3;;280.77;9653.7;;;;105.82;81.68;32.99;41.57;8.02;51.79;13892.46;3284.54;1417.44;1867.1;17177;860.22;1364.77;1293.23;1098.62;977.93;921.78;826.82;679.94;625.62;501.26;335.87;7707.55;16333.39;204.58;63.22;47.23;14.14;2.6;511.84;843.61;17177;60.75;15.51;12.28;29.77;7.49;5.77;;;;64836.9;46329.32;11975.04;2567.86;72830.4;2348.12;9406.61;89568.7;46329.32;11975.04;2567.86;50446.72;28605;136691;;86866.33;;;;123427.92;0;123427.92;0;0;0;;no;yes;yes;yes;yes;yes;yes;no;no;no;;757;;;6491;;;46070;;;99680;;;;;;1147.3;321.1;826.2;563.4;164.9;398.5;240.5;61.7;178.8;;;;287.7;73.8;213.9
Asia;CHN;;China;2020;7;22;4;67;219978.18;109545.3;942470;135281.88;84696.3;45736;14178.16;38960.3;11453.33;9682.5;6816.5;31.78;;317.36;10178.75;;;;111.93;87.24;38.06;47.8;8.5;59.23;15142.36;4048.26;1740.75;2307.51;19190.62;931.12;1457.83;1400.79;1190.05;961.09;972.21;899.19;763.29;641.34;513.92;323.67;9052.42;18175.8;283.56;71.16;73.13;17.46;1.41;568.1;1014.82;19190.62;64.72;16.43;12.07;31.72;7.94;5.67;;;;67877.87;45935.6;14217.2;3008.3;77951.11;2320.44;8667.66;93990.2;45935.6;14217.2;3008.3;54159.22;30350;153985;;;;;;;;;;;;;no;yes;yes;yes;yes;yes;yes;no;no;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;CIV;;Côte d'Ivoire;1990;0;0;100;0;7850.86;2675;31800;7844.16;6.7;6.7;6.7;0;1406.68;;;;80;107;;;2276;;46.07;46.07;46.07;46.07;0;0;361.38;0.31;0.31;0;361.69;0;;;;;;;;;;;;0;;;;;;;0;0;94.45;28.25;26.38;44.39;12.76;12.93;2.1;;;2129.74;0;1406.68;0;4314.44;0;0;2129.74;;1406.68;;;1406.68;3536.42;1406.68;4314.45;0;0;44;3536.41;0;3536.41;0;0;0;;no;yes;yes;yes;yes;yes;yes;yes;yes;yes;3536.42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;CIV;;Côte d'Ivoire;2000;0;0;100;0;5094.45;2662;31800;5080.5;13.95;13.95;13.95;0;1390.21;;;;116;120;63.85;;2513;;46.07;46.07;46.07;46.07;0;0;234.06;0.64;0.64;0;234.7;0;;;;;;;;;;;;0;;;;;;;0;0;94.45;28.25;26.38;44.39;12.76;12.93;2.1;;;1585.64;0;1390.21;0;2118.6;0;0;1585.64;;1390.21;;;1390.21;2975.85;1390.21;2118.6;0;0;44;2975.85;0;2975.85;0;0;0;;no;yes;yes;yes;yes;yes;yes;yes;yes;yes;2975.85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;CIV;;Côte d'Ivoire;2010;0;0;100;0;3965.58;2590;31800;3951.3;13.95;13.95;13.95;0;1345.86;;;;480;172;99.72;;5393;;46.07;46.07;46.07;46.07;0;0;182.04;0.64;0.64;0;182.69;0;;;;;;;;;;;;0;;;;;;;0;0;94.45;28.25;26.38;44.39;12.76;12.93;2.1;;;1091.85;0;1345.86;0;1527.87;0;0;894.32;;1390.2;;;1345.86;2437.71;1345.86;1527.87;0;0;44;2437.71;0;2437.71;0;0;0;;no;yes;yes;yes;yes;yes;yes;yes;yes;yes;2437.71;;;;;;;;;;;;;;;;18.94;;;12.64;;;;;;6.3;;;;;
Africa;CIV;;Côte d'Ivoire;2015;0;0;100;0;3401.15;2554;31800;3387.2;13.95;13.95;13.95;0;1323.69;;;;511;181;117.66;;5615;;46.07;46.07;46.07;46.07;0;0;156.05;0.64;0.64;0;156.69;0;;;;;;;;;;;;0;;;;;;;0;0;94.45;28.25;26.38;44.39;12.76;12.93;2.1;;;844.95;0;1323.69;0;1232.51;0;0;844.95;;1323.69;;;1323.69;2168.64;1323.69;1232.51;0;0;44;2168.64;0;2168.64;0;0;0;;no;yes;yes;yes;yes;yes;yes;yes;yes;yes;2168.64;;;;;;;;;;;;;;;;18.17;6.19;11.98;12.47;1.09;11.38;;;;5.7;5.1;0.6;;;
Africa;CIV;;Côte d'Ivoire;2020;0;0;100;0;2836.71;2518;31800;2822.76;13.95;13.95;13.95;0;1301.51;;;;542;192;135.59;;5837;;46.07;46.07;46.07;46.07;0;0;130.04;0.64;0.64;0;130.69;0;;;;;;;;;;;;0;;;;;;;0;0;94.45;28.25;26.38;44.39;12.76;12.93;2.1;;;598.05;0;1301.52;0;937.14;0;0;795.58;;1257.17;;;1301.51;1899.57;1301.51;;;;;;;;;;;;no;yes;yes;yes;yes;yes;yes;yes;yes;yes;1899.57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;CMR;;Cameroon;1990;0;0;100;0;22500;12714.95;47271;22481.9;18.1;18.1;18.1;0;0;;6;275;54;180;;;;;279;279;279;279;19;0;6272.45;5.05;5.05;0;6277.5;241.58;;;;;;;;;;;;0;;;;;;;0;0;265.05;63.61;;124.57;29.9;;;;;8547.21;;12073.27;;;;1879.52;8547.21;;12073.27;;;3935.22;10998.1;3935.22;0;0;0;0;22500;0;22500;0;0;0;;yes;yes;no;yes;no;yes;no;yes;no;yes;;0;0;0;30;6;24;0;0;0;540;30;510;570;36;534;23;3;20;;;;;;;;;;;;
Africa;CMR;;Cameroon;2000;0;0;100;0;21597.49;12714.95;47271;21576.39;21.1;21.1;21.1;0;0;;6;275;54;180;;;;;279;279;279;279;19;0;6019.81;5.89;5.89;0;6025.7;241.58;;;;;;;;;;;;0;;;;;;;0;0;265.05;63.61;;124.57;29.9;;;;;8547.21;;12073.27;;;;977.01;8547.21;;12073.27;;;3935.22;10998.1;3935.22;0;0;0;0;21597.49;0;21597.49;0;0;0;;yes;yes;no;yes;no;yes;no;yes;no;yes;;0;0;0;100;7;93;0;0;0;540;36;504;640;43;597;27;4;23;;;;;;;;;;;;
Africa;CMR;;Cameroon;2010;0;0;100;0;20900.48;12714.95;47271;20859.38;41.1;41.1;41.1;0;0;;6;275;54;180;;;;;279;279;279;279;19;0;5819.77;11.47;11.47;0;5831.23;241.58;;;;;;;;;;;;0;;;;;;;0;0;265.05;63.61;;124.57;29.9;;;;;8547.21;;12073.27;;;;280;8547.21;;12073.27;;;3935.22;10998.1;3935.22;0;0;0;0;20900.48;0;20900.48;0;0;0;;yes;yes;no;yes;no;yes;no;yes;no;yes;;0;0;0;100;9;81;0;0;0;540;48;492;640;57;573;30;5;25;;;;;;;;;;;;
Africa;CMR;;Cameroon;2015;0;0;100;0;20620.48;12714.95;47271;20569.38;51.1;51.1;51.1;0;0;;6;275;54;180;;;;;279;279;279;279;19;0;5738.86;14.26;14.26;0;5753.11;241.58;;;;;;;;;;;;0;;;;;;;0;0;265.05;63.61;;124.57;29.9;;;;;8547.21;;12073.27;;;;0;8547.21;;12073.27;;;3935.22;10998.1;3935.22;0.55;0.55;0;0;20619.93;0;20612.87;0;5.57;1.49;;yes;yes;no;yes;no;yes;no;yes;no;yes;14426;0;0;0;100;15;85;0;0;0;540;65;475;640;80;560;34;6;28;;;;;;;;;;;;
Africa;CMR;;Cameroon;2020;0;0;100;0;20340.48;12714.95;47271;20279.38;61.1;61.1;61.1;0;0;;6;275;54;230;;;;;279;279;279;279;19;0;5657.95;17.05;17.05;0;5674.99;241.58;;;;;;;;;;;;0;;;;;;;0;0;265.05;63.61;;124.57;29.9;;;;;8866.66;;11473.82;;;;0;8866.66;;11473.82;;;3942.59;12357.7;3942.59;;;;;;;;;;;;yes;yes;no;yes;no;yes;no;yes;no;yes;15932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;COD;;Democratic Republic of the Congo;1990;0;0;100;0;150629;11512;226705;150573.5;55.5;55.5;55.5;0;98813.86;;;30.8;;;;;;;244;244;244;244;;;36739.93;13.54;13.54;0;36753.48;;;;;;;;;;;;;0;;;;;;;0;0;231;85.5;;108.6;40.17;;;;;22380;;26314;;;;101935;;;;;;;;;0;0;0;0;150629;0;150629;0;0;0;;no;yes;no;yes;no;yes;no;yes;no;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;COD;;Democratic Republic of the Congo;2000;0;0;100;0;143899;11512;226705;143842.3;56.7;56.7;56.7;0;94396.51;;;19.5;;;;;;;244;244;244;244;;;35097.52;13.83;13.83;0;35111.36;;;;;;;;;;;;;0;;;;;;;0;0;231;85.5;;108.6;40.17;;;;;22380;;26314;;;;95205;;;;;;16297;;;0;0;0;0;143899;0;143899;0;0;0;;no;yes;no;yes;no;yes;no;yes;no;yes;16297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;COD;;Democratic Republic of the Congo;2010;0;0;100;0;137169;11512;226705;137111.3;57.7;57.7;57.7;0;89979.29;;;19.5;;;;;;;244;244;244;244;;;33455.16;14.08;14.08;0;33469.24;;;;;;;;;;;;;0;;;;;;;0;0;231;85.5;;108.6;40.17;;;;;12215;;26314;;;;98640;;;;;;16297;;;0;0;0;0;137169;0;137169;0;0;0;;no;yes;no;yes;no;yes;no;yes;no;yes;16297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;COD;;Democratic Republic of the Congo;2015;0;0;100;0;131662.12;11512;226705;131604.4;57.7;57.7;57.7;0;86365.4;;;19.5;;;;;;;244;244;244;244;;;32111.47;14.08;14.08;0;32125.56;;;;;;;;;;;;;0;;;;;;;0;0;231;85.5;;108.6;40.17;;;;;12184;;26314;;1143;;92021.12;;;;;;24297;;;0;0;0;0;131662.12;0;131662.12;0;0;0;;no;yes;no;yes;no;yes;no;yes;no;yes;24297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;COD;;Democratic Republic of the Congo;2020;0;0;100;0;126155.24;11512;226705;126097.5;57.7;57.7;57.7;0;82751.51;;;19.5;;;;;;;244;244;244;244;;;30767.79;14.08;14.08;0;30781.88;;;;;;;;;;;;;0;;;;;;;0;0;231;85.5;;108.6;40.17;;;;;12184;;26314;;1143;;86514.24;;;;;;24297;10715;;;;;;;;;;;;;no;yes;no;yes;no;yes;no;yes;no;yes;24297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;COG;;Congo;1990;0;0;100;0;22315;4678;34150;22255.5;59.5;59.5;59.5;0;;;;;;;;;;;196;196;196;196;2.5;0;4362.08;11.66;11.66;0;4373.74;11.7;;;;;;;;;;;;0;;;;;;;0;0;198.8;73.6;0.7;97.4;36;0.35;;;;;;;;3910;;18405;;3910;3910;3910;;3910;0;;0;0;0;0;22315;0;22315;0;0;0;;yes;yes;no;yes;no;yes;no;yes;no;yes;3910;;;;;;;;;;;;;;;;7.3;;;;;;;;;;;;;;
Africa;COG;;Congo;2000;0;0;100;0;22195;4558;34150;22135.5;59.5;59.5;59.5;0;;;;;;;;;;;196;196;196;196;2.5;0;4338.56;11.66;11.66;0;4350.22;11.4;;;;;;;;;;;;0;;;;;;;0;0;198.8;73.6;0.7;97.4;36;0.35;;;;;;;;3910;;18285;;3910;3910;3910;;3910;0;;0;0;0;0;22195;0;22195;0;0;0;;yes;yes;no;yes;no;yes;no;yes;no;yes;3910;;;;;;;;;;;;;;;;10.4;;;;;;;;;;;;;;
Africa;COG;;Congo;2010;0;0;100;0;22075;4438;34150;22015.5;59.5;59.5;59.5;0;;;;;;;;;;;196;196;196;196;2.5;0;4315.04;11.66;11.66;0;4326.7;11.1;;;;;;;;;;;;0;;;;;;;0;0;198.8;73.6;0.7;97.4;36;0.35;;;;5417;;;;3910;;12748;;3910;3910;3910;;3910;5417;;0;0;0;0;22075;0;22075;0;0;0;;yes;yes;no;yes;no;yes;no;yes;no;yes;3910;;;;;;;;;;;;;;;;11.4;;;;;;;;;;;;;;
Africa;COG;;Congo;2015;0;0;100;0;22015;4378;34150;21955.5;59.5;59.5;59.5;0;;;;;;;;;;;196;196;196;196;2.5;0;4303.28;11.66;11.66;0;4314.94;10.95;124.26;75.83;63.98;53.49;47.98;46.41;42.1;37.99;37.92;33.8;3739.92;4303.68;11.66;;;;;;11.66;4315.34;198.8;73.6;0.7;97.4;36;0.35;;;;6653.65;;;;3910;;11451.35;;3910;3910;3910;;3910;6653.65;;0;0;0;0;22015;0;22015;0;0;0;;yes;yes;no;yes;no;yes;no;yes;no;yes;3910;;;;;;;;;;;;;;;;12;;;;;;;;;;;;;;
Africa;COG;;Congo;2020;0;0;100;0;21946;4309;34150;21886.5;59.5;59.5;59.5;0;;;;;;;;;;;196;196;196;196;2.5;0;4289.75;11.66;11.66;0;4301.42;10.77;;;;;;;;;;;;0;;;;;;;0;0;198.8;73.6;0.7;97.4;36;0.35;;;;7890.3;;;;3910;;10145.7;;3910;3910;3910;;3910;7890.3;;;;;;;;;;;;;yes;yes;no;yes;no;yes;no;yes;no;yes;3910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Oceania;COK;;Cook Islands;1990;0;0;100;0;14.91;0;24;14.4;0.51;0.51;0;0;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;0;0.51;0;0;14.4;0;0;0;14.4;14.4;0;0;;;;;;;;;;;;;;;no;yes;;no;;no;;no;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Oceania;COK;;Cook Islands;2000;0;0;100;0;15.57;0;24;14.4;1.1;1.1;0;0;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;0;1.17;0;0;14.4;0;0;0;14.4;14.4;0;0;;;;;;;;;;;;;;;no;yes;;no;;no;;no;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Oceania;COK;;Cook Islands;2010;0;0;100;0;15.59;0;24;14.4;1.1;1.1;0;0;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;0;1.19;0;0;14.4;0;0;0;14.4;14.4;0;0;;;;;;;;;;;;;;;no;yes;;no;;no;;no;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Oceania;COK;;Cook Islands;2015;0;0;100;0;15.59;0;24;14.4;1.1;1.1;0;0;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;0;1.19;0;0;14.4;0;0;0;14.4;14.4;0;0;;;;;;;;;;;;;;;no;yes;;no;;no;;no;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Oceania;COK;;Cook Islands;2020;0;0;100;0;15.59;0;24;14.4;1.1;1.1;0;0;0;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;0;0;;;;;;;;;;0;1.19;0;0;14.4;0;0;0;14.4;14.4;0;0;;;;;;;;;;;;;;;no;yes;;no;;no;;no;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
South America;COL;;Colombia;1990;0;0;100;0;64958.14;11671.9;110950;64861.14;97;97;;0;;;;42.6;6.79;104;106.01;14;;;251.34;251.22;171.12;171.12;;0;16302.2;16.6;16.6;0;16318.8;;;;;;;;;;;;;0;;;;;;;0;0;184.13;41.63;;92.06;20.81;;;91.99;30;;;9092.8;;;;55865.34;;9092.8;9092.8;;;9092.8;9092.8;9092.8;21395;;;;41485;2078.14;41485;0;0;0;;yes;yes;no;yes;yes;no;no;yes;no;yes;8692.08;;;;;;;;;;;;;;;;35;;;;;;;;;;;;;;
South America;COL;;Colombia;2000;0;0;100;0;62735.5;10583.3;110950;62569.8;165.7;165.7;;0;;;;30.4;6.79;159;127.23;18;;;251.34;251.13;171.12;171.12;;0;15726.29;28.35;28.35;0;15754.64;;;;;;;;;;;;;0;;;;;;;0;0;184.13;41.63;;92.06;20.81;;;91.99;30;;;9123.18;;;;53612.32;;9123.18;9123.18;;;9123.18;9123.18;9123.18;19919;;;;40785;2031.5;40785;0;0;0;;yes;yes;no;yes;yes;no;no;yes;no;yes;8466.83;;;;;;;94;35;59;98;53;45;192;88;104;29.5;;;;;;;;;;;;;;
South America;COL;;Colombia;2010;0;0;100;0;60807.79;9495.8;110950;60426.49;381.3;381.3;;0;;;;37;39.63;380;252.87;23;;1.05;251.34;250.84;171.12;171.12;;0;15187.59;65.25;65.25;0;15252.84;;;;;;;;;;;;;0;;;;;;;0;0;184.13;41.63;;92.06;20.81;;;91.99;30;2028.02;1143.29;12019.87;;;2363.82;43252.79;2028.02;13417.18;13417.18;;2363.82;12019.87;17555;12019.87;18760;;;;40137;1910.79;40137;0;0;0;;yes;yes;no;yes;yes;no;no;yes;no;yes;8243.87;;;;8;3;5;262;125;137;19;9;9;289;137;151;45.8;2.6;43.2;;;;;;;;;;;;
South America;COL;;Colombia;2015;0;0;100;0;60134.66;8950.5;110950;59710.66;424;424;;0;;;;44.4;58.33;471;330.32;24;;1.02;251.34;250.77;171.12;171.12;;0;15007.68;72.55;72.55;0;15080.23;;;;;;;;;;;;;0;;;;;;;0;0;184.13;41.63;;92.06;20.81;;;91.99;30;5274.53;2666.69;12273.89;;;1539.31;38380.24;5274.53;14940.58;14940.58;;3903.13;12273.89;24118.23;12273.89;18294;;;;39667;2173.66;39667;0;0;0;;yes;yes;no;yes;yes;no;no;yes;no;yes;8128.58;3;1;2;9;2;7;304;149;155;50;28;21;366;181;185;31.9;1.5;30.4;;;;;;;;;;;;
South America;COL;;Colombia;2020;0;0;100;0;59141.91;8732.8;110950;58714.51;427.4;427.4;;0;;;;51.7;;;;;;;251.34;250.76;171.12;171.12;;0;14757.3;73.14;73.14;0;14830.44;;;;;;;;;;;;;0;;;;;;;0;0;184.13;41.63;;92.06;20.81;;;91.99;30;6314.98;3874.73;12445.31;;;4144.66;32362.23;6314.98;18760.29;18760.29;;8286.94;12445.31;26428.59;12445.31;;;;;;;;;;;;yes;yes;no;yes;yes;no;no;yes;no;yes;8099.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;COM;;Comoros;1990;0;0;100;0;46.06;22.41;186;42.55;3.51;3.51;0;0;;;;0.14;;;;;;;;87.8;;;7.3;;;;;;4.04;0.16;0.99;0.75;0.51;0.38;0.33;0.3;0.27;0.24;0.23;0.23;;4.23;;;;;;;0;4.23;66;13.3;;31.02;6.25;;;;;7;0;0;0;39.06;0;0;;39.06;;;;0;;;0;0;0;0;46.06;0;46.06;0;0;0;;yes;yes;yes;yes;yes;yes;yes;yes;yes;yes;46.06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;COM;;Comoros;2000;0;0;100;0;41.68;22.41;186;39.27;2.41;2.41;0;0;;;;0.14;;;;;;;;87.8;;;7.3;;;;;;3.66;0.16;0.9;0.69;0.47;0.35;0.3;0.27;0.25;0.22;0.21;0.21;;3.87;;;;;;;0;3.87;66;13.3;;31.02;6.25;;;;;3;0;0;0;38.68;0;0;;38.68;;;;0;;;0;0;0;0;41.68;0;41.68;0;0;0;;yes;yes;yes;yes;yes;yes;yes;yes;yes;yes;41.68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;COM;;Comoros;2010;0;0;100;0;37.3;22.41;186;36;1.31;1.31;0;0;;;;0.14;;;;;;;;87.8;;;7.3;;;;;;3.27;0.16;0.79;0.6;0.41;0.31;0.26;0.24;0.22;0.19;0.18;0.18;;3.38;;;;;;;0;3.38;66;13.3;;31.02;6.25;;;;;1.31;0;0;0;35.99;0;0;;36.3;;;;0;5.91;;0;0;0;0;37.3;0;37.3;0;0;0;;yes;yes;yes;yes;yes;yes;yes;yes;yes;yes;37.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;COM;;Comoros;2015;0;0;100;0;35.11;22.41;186;34.35;0.76;0.76;0;0;;;;0.14;;;;;;;;87.8;;;7.3;;;;;;3.08;0.16;;;;;;;;;;;;0;;;;;;;0;0;66;13.3;;31.02;6.25;;;;;0.76;0;0;0;34.35;0;0;;34.11;;;;0;;;0;0;0;0;35.11;0;35.11;0;0;0;;yes;yes;yes;yes;yes;yes;yes;yes;yes;yes;35.11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;COM;;Comoros;2020;0;0;100;0;32.92;22.41;186;32.71;0.21;0.21;0;0;;;;0.14;;;;;;;;87.8;;;7.3;;;;;;2.89;0.16;;;;;;;;;;;;0;;;;;;;0;0;66;13.3;;31.02;6.25;;;;;;;;;;;32.92;;;;;;0;;;;;;;;;;;;;;yes;yes;yes;yes;yes;yes;yes;yes;yes;yes;32.92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;CPV;;Cabo Verde;1990;0;0;100;0;15.38;32.82;403;13.68;1.7;1.7;1.7;0;0;0;0;0;0;;;;;;144;144;144;144;;;1.97;0.24;0.24;0;2.21;;;;;;;;;;;;;0;;;;;;;0;0;95;26.6;;44.7;12.5;;;50;30;;;;;;;15.38;;;;;;0;;;0;0;0;0;15.38;0;15.38;0;0;0;;no;yes;no;yes;no;yes;yes;no;no;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;CPV;;Cabo Verde;2000;0;0;100;0;39.72;32.82;403;13.68;26.04;26.04;26.04;0;0;0;0;0;0;;;;;;144;144;144;144;;;1.97;3.75;3.75;0;5.72;;;;;;;;;;;;;0;;;;;;;0;0;95;26.6;;44.7;12.5;;;50;30;;;;;;;39.72;;;;;;3.45;;;0;0;0;0;39.72;0;39.72;0;0;0;;no;yes;no;yes;no;yes;yes;no;no;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;CPV;;Cabo Verde;2010;0;0;100;0;42.72;32.82;403;13.68;29.04;29.04;29.04;0;0;0;0;0;0;;;;;;144;144;144;144;;;1.97;4.18;4.18;0;6.15;;;;;;;;;;;;;0;;;;;;;0;0;95;26.6;;44.7;12.5;;;50;30;;;;;;;42.72;;;;;;3.45;;;0;0;0;0;42.72;0;42.72;0;0;0;;no;yes;no;yes;no;yes;yes;no;no;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Africa;CPV;;Cabo Verde;2015;0;0;100;0;44.22;32.82;403;13.68;30.54;30.54;30.54;0;0;0;0;0;0;0.21;;13.46;;;144;144;144;144;;;1.97;4.4;4.4;0;6.37;;;;;;;;;;;;;0;0.76;0.03;0.04;0.01;0.05;5.48;6.37;6.37;95;26.6;;44.7;12.5;;;50;30;0;43.97;0;0;0;0.25;0;44.97;44.68;0;0;0.25;3.45;;;0;0;0;0;44.22;0;41.47;0;0;0;;no;yes;no;yes;no;yes;yes;no;no;yes;43.61;;;;;;;;;;;;;;;;;;;0.09;0.04;0.05;;;;;;;;;
Africa;CPV;;Cabo Verde;2020;0;0;100;0;45.72;32.82;403;13.68;32.04;32.04;32.04;0;0;0;0;0;0;0.21;;13.46;;;144;144;144;144;;;1.97;4.61;4.61;0;6.58;;;;;;;;;;;;;0;0.76;0.03;0.04;0.01;0.05;5.48;6.37;6.37;95;26.6;;44.7;12.5;;;50;30;;44.68;0;0;0;0.25;0.79;44.97;44.68;0;0;0.25;3.45;;;;;;;;;;;;;;no;yes;no;yes;no;yes;yes;no;no;yes;43.61;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
North and Central America;CRI;;Costa Rica;1990;0;0;100;0;2907.4;0;5106;2880.8;26.6;26.6;;0;;;;36.25;0;;;;;;267;265.35;86.2;86.2;;0;769.17;2.29;2.29;0;771.48;;;;;;;;;;;;;0;;;;;;;0;0;196;52.4;11.7;97.8;26.2;5.9;1.5;110;30;;;;;;;2907.4;;;;;;;;;;;;;;;;;;;;no;yes;no;yes;no;yes;no;yes;no;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
North and Central America;CRI;;Costa Rica;2000;0;0;100;0;2857.22;0;5106;2810.62;46.6;46.6;;0;;;;36.25;0;;;;;;267;264.05;86.2;86.2;;0;750.44;4.02;4.02;0;754.45;;;;;;;;;;;;;0;;;;;;;0;0;196;52.4;11.7;97.8;26.2;5.9;1.5;110;30;;;;;;;2857.22;;;;;;;;;;;;;;;;;;;;no;yes;no;yes;no;yes;no;yes;no;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
North and Central America;CRI;;Costa Rica;2010;0;0;100;0;2871.2;0;5106;2804.2;66.6;66.6;;0;;;;36.25;0;;;536.84;;;267;262.81;86.2;86.2;;0;748.72;5.74;5.74;0;754.58;;;;;;;;;;;;;0;;;;;;;0;0;196;52.4;11.7;97.8;26.2;5.9;1.5;110;30;;;;;;;2871.2;;;;;;;;;;;;;;;;;;;;no;yes;no;yes;no;yes;no;yes;no;yes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
